svs_file,y,split,pair_id,COMPOUND_NAME,EXP_ID,GROUP_ID,INDIVIDUAL_ID,file_path,url,max_grade,n_findings,n_findings_spont,dose_level,grade_ord
45442.svs,0,val,E0538-G14-P0,lornoxicam,538,14,2,dataset/wsi/normal/45442.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/lornoxicam/Liver/45442.svs,normal,0,0,High,0
45448.svs,1,val,E0538-G14-P0,lornoxicam,538,14,5,dataset/wsi/abnormal/45448.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/lornoxicam/Liver/45448.svs,minimal,1,0,High,1
45495.svs,0,val,E0538-G15-P0,lornoxicam,538,15,2,dataset/wsi/normal/45495.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/lornoxicam/Liver/45495.svs,normal,0,0,High,0
45502.svs,1,val,E0538-G15-P0,lornoxicam,538,15,4,dataset/wsi/abnormal/45502.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/lornoxicam/Liver/45502.svs,minimal,1,0,High,1
49235.svs,0,val,E0542-G06-P0,chlormadinone,542,6,1,dataset/wsi/normal/49235.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49235.svs,normal,0,0,Low,0
49239.svs,1,val,E0542-G06-P0,chlormadinone,542,6,2,dataset/wsi/abnormal/49239.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49239.svs,moderate,1,0,Low,3
49278.svs,0,val,E0542-G07-P0,chlormadinone,542,7,5,dataset/wsi/normal/49278.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49278.svs,normal,0,0,Low,0
49259.svs,1,val,E0542-G07-P0,chlormadinone,542,7,1,dataset/wsi/abnormal/49259.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49259.svs,slight,1,0,Low,2
49342.svs,0,val,E0542-G10-P0,chlormadinone,542,10,3,dataset/wsi/normal/49342.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49342.svs,normal,0,0,Middle,0
49332.svs,1,val,E0542-G10-P0,chlormadinone,542,10,1,dataset/wsi/abnormal/49332.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49332.svs,moderate,1,0,Middle,3
49442.svs,0,val,E0542-G14-P0,chlormadinone,542,14,3,dataset/wsi/normal/49442.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49442.svs,normal,0,0,High,0
49432.svs,1,val,E0542-G14-P0,chlormadinone,542,14,1,dataset/wsi/abnormal/49432.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49432.svs,moderate,1,0,High,3
49467.svs,0,val,E0542-G15-P0,chlormadinone,542,15,3,dataset/wsi/normal/49467.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49467.svs,normal,0,0,High,0
49457.svs,1,val,E0542-G15-P0,chlormadinone,542,15,1,dataset/wsi/abnormal/49457.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49457.svs,moderate,1,0,High,3
49478.svs,0,val,E0542-G15-P1,chlormadinone,542,15,5,dataset/wsi/normal/49478.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49478.svs,normal,0,0,High,0
49462.svs,1,val,E0542-G15-P1,chlormadinone,542,15,2,dataset/wsi/abnormal/49462.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormadinone/Liver/49462.svs,slight,1,0,High,2
57062.svs,0,val,E0544-G08-P0,danazol,544,8,1,dataset/wsi/normal/57062.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/danazol/Liver/57062.svs,normal,0,0,Low,0
70731.svs,1,val,E0544-G08-P0,danazol,544,8,2,dataset/wsi/abnormal/70731.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/danazol/Liver/70731.svs,slight,1,0,Low,2
57074.svs,0,val,E0544-G08-P1,danazol,544,8,3,dataset/wsi/normal/57074.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/danazol/Liver/57074.svs,normal,0,0,Low,0
57080.svs,1,val,E0544-G08-P1,danazol,544,8,4,dataset/wsi/abnormal/57080.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/danazol/Liver/57080.svs,slight,1,0,Low,2
57268.svs,0,val,E0544-G16-P0,danazol,544,16,1,dataset/wsi/normal/57268.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/danazol/Liver/57268.svs,normal,0,0,High,0
57273.svs,1,val,E0544-G16-P0,danazol,544,16,2,dataset/wsi/abnormal/57273.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/danazol/Liver/57273.svs,slight,1,0,High,2
44391.svs,0,val,E0551-G08-P0,bendazac,551,8,1,dataset/wsi/normal/44391.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bendazac/Liver/44391.svs,normal,0,0,Low,0
44399.svs,1,val,E0551-G08-P0,bendazac,551,8,4,dataset/wsi/abnormal/44399.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bendazac/Liver/44399.svs,minimal,2,1,Low,1
44422.svs,0,val,E0551-G10-P0,bendazac,551,10,4,dataset/wsi/normal/44422.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bendazac/Liver/44422.svs,normal,0,0,Middle,0
44415.svs,1,val,E0551-G10-P0,bendazac,551,10,1,dataset/wsi/abnormal/44415.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bendazac/Liver/44415.svs,minimal,2,1,Middle,1
44427.svs,0,val,E0551-G11-P0,bendazac,551,11,1,dataset/wsi/normal/44427.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bendazac/Liver/44427.svs,normal,0,0,Middle,0
44436.svs,1,val,E0551-G11-P0,bendazac,551,11,5,dataset/wsi/abnormal/44436.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bendazac/Liver/44436.svs,minimal,1,0,Middle,1
45007.svs,0,val,E0553-G10-P0,benziodarone,553,10,5,dataset/wsi/normal/45007.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/benziodarone/Liver/45007.svs,normal,0,0,Middle,0
44997.svs,1,val,E0553-G10-P0,benziodarone,553,10,1,dataset/wsi/abnormal/44997.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/benziodarone/Liver/44997.svs,minimal,2,1,Middle,1
45014.svs,0,val,E0553-G11-P0,benziodarone,553,11,3,dataset/wsi/normal/45014.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/benziodarone/Liver/45014.svs,normal,0,0,Middle,0
45009.svs,1,val,E0553-G11-P0,benziodarone,553,11,1,dataset/wsi/abnormal/45009.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/benziodarone/Liver/45009.svs,minimal,1,0,Middle,1
51461.svs,0,test,E0568-G14-P0,acetamidofluorene,568,14,4,dataset/wsi/normal/51461.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamidofluorene/Liver/51461.svs,normal,0,0,High,0
51449.svs,1,test,E0568-G14-P0,acetamidofluorene,568,14,1,dataset/wsi/abnormal/51449.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamidofluorene/Liver/51449.svs,minimal,1,0,High,1
51464.svs,0,test,E0568-G14-P1,acetamidofluorene,568,14,5,dataset/wsi/normal/51464.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamidofluorene/Liver/51464.svs,normal,0,0,High,0
51454.svs,1,test,E0568-G14-P1,acetamidofluorene,568,14,2,dataset/wsi/abnormal/51454.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/acetamidofluorene/Liver/51454.svs,minimal,1,0,High,1
52313.svs,0,test,E0570-G09-P0,nitrosodiethylamine,570,9,2,dataset/wsi/normal/52313.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52313.svs,normal,0,0,Middle,0
52309.svs,1,test,E0570-G09-P0,nitrosodiethylamine,570,9,1,dataset/wsi/abnormal/52309.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52309.svs,minimal,1,0,Middle,1
52317.svs,0,test,E0570-G09-P1,nitrosodiethylamine,570,9,3,dataset/wsi/normal/52317.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52317.svs,normal,0,0,Middle,0
52320.svs,1,test,E0570-G09-P1,nitrosodiethylamine,570,9,4,dataset/wsi/abnormal/52320.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52320.svs,minimal,1,0,Middle,1
52670.svs,0,test,E0571-G09-P0,nitrosodiethylamine,571,9,3,dataset/wsi/normal/52670.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52670.svs,normal,0,0,Middle,0
52668.svs,1,test,E0571-G09-P0,nitrosodiethylamine,571,9,1,dataset/wsi/abnormal/52668.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52668.svs,minimal,1,0,Middle,1
52671.svs,0,test,E0571-G09-P1,nitrosodiethylamine,571,9,4,dataset/wsi/normal/52671.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52671.svs,normal,0,0,Middle,0
52669.svs,1,test,E0571-G09-P1,nitrosodiethylamine,571,9,2,dataset/wsi/abnormal/52669.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nitrosodiethylamine/Liver/52669.svs,minimal,1,0,Middle,1
53493.svs,0,test,E0573-G08-P0,ticlopidine,573,8,4,dataset/wsi/normal/53493.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ticlopidine/Liver/53493.svs,normal,0,0,Low,0
53488.svs,1,test,E0573-G08-P0,ticlopidine,573,8,1,dataset/wsi/abnormal/53488.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ticlopidine/Liver/53488.svs,minimal,1,0,Low,1
53375.svs,0,test,E0573-G09-P0,ticlopidine,573,9,1,dataset/wsi/normal/53375.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ticlopidine/Liver/53375.svs,normal,0,0,Middle,0
53377.svs,1,test,E0573-G09-P0,ticlopidine,573,9,2,dataset/wsi/abnormal/53377.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ticlopidine/Liver/53377.svs,minimal,1,0,Middle,1
53415.svs,0,test,E0573-G10-P0,ticlopidine,573,10,3,dataset/wsi/normal/53415.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ticlopidine/Liver/53415.svs,normal,0,0,Middle,0
53412.svs,1,test,E0573-G10-P0,ticlopidine,573,10,1,dataset/wsi/abnormal/53412.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ticlopidine/Liver/53412.svs,minimal,1,0,Middle,1
52807.svs,0,test,E0578-G15-P0,bromoethylamine,578,15,3,dataset/wsi/normal/52807.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/52807.svs,normal,0,0,High,0
52799.svs,1,test,E0578-G15-P0,bromoethylamine,578,15,1,dataset/wsi/abnormal/52799.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/52799.svs,moderate,1,0,High,3
52816.svs,0,test,E0578-G15-P1,bromoethylamine,578,15,5,dataset/wsi/normal/52816.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/52816.svs,normal,0,0,High,0
52803.svs,1,test,E0578-G15-P1,bromoethylamine,578,15,2,dataset/wsi/abnormal/52803.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/52803.svs,slight,1,0,High,2
53040.svs,0,test,E0579-G08-P0,bromoethylamine,579,8,2,dataset/wsi/normal/53040.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/53040.svs,normal,0,0,Low,0
53036.svs,1,test,E0579-G08-P0,bromoethylamine,579,8,1,dataset/wsi/abnormal/53036.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/53036.svs,slight,1,0,Low,2
70756.svs,0,test,E0579-G12-P0,bromoethylamine,579,12,3,dataset/wsi/normal/70756.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/70756.svs,normal,0,0,Middle,0
53153.svs,1,test,E0579-G12-P0,bromoethylamine,579,12,1,dataset/wsi/abnormal/53153.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/53153.svs,slight,1,0,Middle,2
52847.svs,0,test,E0579-G15-P0,bromoethylamine,579,15,1,dataset/wsi/normal/52847.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/52847.svs,normal,0,0,High,0
53234.svs,1,test,E0579-G15-P0,bromoethylamine,579,15,2,dataset/wsi/abnormal/53234.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/53234.svs,slight,2,0,High,2
53240.svs,0,test,E0579-G15-P1,bromoethylamine,579,15,3,dataset/wsi/normal/53240.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/53240.svs,normal,0,0,High,0
53251.svs,1,test,E0579-G15-P1,bromoethylamine,579,15,5,dataset/wsi/abnormal/53251.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bromoethylamine/Liver/53251.svs,slight,1,0,High,2
46059.svs,0,test,E0584-G09-P0,ethionamide,584,9,3,dataset/wsi/normal/46059.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethionamide/Liver/46059.svs,normal,0,0,Middle,0
46054.svs,1,test,E0584-G09-P0,ethionamide,584,9,1,dataset/wsi/abnormal/46054.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethionamide/Liver/46054.svs,minimal,3,2,Middle,1
46069.svs,0,test,E0584-G10-P0,ethionamide,584,10,4,dataset/wsi/normal/46069.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethionamide/Liver/46069.svs,normal,0,0,Middle,0
46064.svs,1,test,E0584-G10-P0,ethionamide,584,10,1,dataset/wsi/abnormal/46064.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethionamide/Liver/46064.svs,minimal,3,1,Middle,1
46382.svs,0,test,E0585-G12-P0,ethionamide,585,12,1,dataset/wsi/normal/46382.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethionamide/Liver/46382.svs,normal,0,0,Middle,0
46387.svs,1,test,E0585-G12-P0,ethionamide,585,12,4,dataset/wsi/abnormal/46387.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethionamide/Liver/46387.svs,slight,3,1,Middle,2
46384.svs,0,test,E0585-G12-P1,ethionamide,585,12,2,dataset/wsi/normal/46384.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethionamide/Liver/46384.svs,normal,0,0,Middle,0
46389.svs,1,test,E0585-G12-P1,ethionamide,585,12,5,dataset/wsi/abnormal/46389.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethionamide/Liver/46389.svs,slight,1,0,Middle,2
47465.svs,0,test,E0587-G10-P0,nimesulide,587,10,3,dataset/wsi/normal/47465.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nimesulide/Liver/47465.svs,normal,0,0,Middle,0
47463.svs,1,test,E0587-G10-P0,nimesulide,587,10,1,dataset/wsi/abnormal/47463.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nimesulide/Liver/47463.svs,minimal,1,0,Middle,1
47467.svs,0,test,E0587-G10-P1,nimesulide,587,10,5,dataset/wsi/normal/47467.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nimesulide/Liver/47467.svs,normal,0,0,Middle,0
47464.svs,1,test,E0587-G10-P1,nimesulide,587,10,2,dataset/wsi/abnormal/47464.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nimesulide/Liver/47464.svs,minimal,2,1,Middle,1
47472.svs,0,test,E0587-G11-P0,nimesulide,587,11,5,dataset/wsi/normal/47472.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nimesulide/Liver/47472.svs,normal,0,0,Middle,0
47468.svs,1,test,E0587-G11-P0,nimesulide,587,11,1,dataset/wsi/abnormal/47468.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/nimesulide/Liver/47468.svs,minimal,2,1,Middle,1
47849.svs,0,test,E0588-G14-P0,ethanol,588,14,2,dataset/wsi/normal/47849.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethanol/Liver/47849.svs,normal,0,0,High,0
47846.svs,1,test,E0588-G14-P0,ethanol,588,14,1,dataset/wsi/abnormal/47846.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethanol/Liver/47846.svs,minimal,1,0,High,1
47856.svs,0,test,E0588-G14-P1,ethanol,588,14,5,dataset/wsi/normal/47856.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethanol/Liver/47856.svs,normal,0,0,High,0
47851.svs,1,test,E0588-G14-P1,ethanol,588,14,3,dataset/wsi/abnormal/47851.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethanol/Liver/47851.svs,minimal,2,1,High,1
47862.svs,0,test,E0588-G15-P0,ethanol,588,15,2,dataset/wsi/normal/47862.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethanol/Liver/47862.svs,normal,0,0,High,0
47859.svs,1,test,E0588-G15-P0,ethanol,588,15,1,dataset/wsi/abnormal/47859.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethanol/Liver/47859.svs,minimal,1,0,High,1
47871.svs,0,test,E0588-G15-P1,ethanol,588,15,5,dataset/wsi/normal/47871.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethanol/Liver/47871.svs,normal,0,0,High,0
47865.svs,1,test,E0588-G15-P1,ethanol,588,15,3,dataset/wsi/abnormal/47865.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethanol/Liver/47865.svs,minimal,1,0,High,1
48078.svs,0,test,E0589-G15-P0,ethanol,589,15,5,dataset/wsi/normal/48078.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethanol/Liver/48078.svs,normal,0,0,High,0
48074.svs,1,test,E0589-G15-P0,ethanol,589,15,1,dataset/wsi/abnormal/48074.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethanol/Liver/48074.svs,minimal,2,1,High,1
49032.svs,0,test,E0594-G11-P0,phenacetin,594,11,1,dataset/wsi/normal/49032.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49032.svs,normal,0,0,Middle,0
49034.svs,1,test,E0594-G11-P0,phenacetin,594,11,2,dataset/wsi/abnormal/49034.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49034.svs,minimal,1,0,Middle,1
49038.svs,0,test,E0594-G11-P1,phenacetin,594,11,4,dataset/wsi/normal/49038.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49038.svs,normal,0,0,Middle,0
49036.svs,1,test,E0594-G11-P1,phenacetin,594,11,3,dataset/wsi/abnormal/49036.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49036.svs,minimal,1,0,Middle,1
49042.svs,0,test,E0594-G12-P0,phenacetin,594,12,1,dataset/wsi/normal/49042.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49042.svs,normal,0,0,Middle,0
49046.svs,1,test,E0594-G12-P0,phenacetin,594,12,3,dataset/wsi/abnormal/49046.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49046.svs,slight,1,0,Middle,2
49044.svs,0,test,E0594-G12-P1,phenacetin,594,12,2,dataset/wsi/normal/49044.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49044.svs,normal,0,0,Middle,0
49048.svs,1,test,E0594-G12-P1,phenacetin,594,12,4,dataset/wsi/abnormal/49048.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49048.svs,minimal,1,0,Middle,1
49052.svs,0,test,E0594-G13-P0,phenacetin,594,13,1,dataset/wsi/normal/49052.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49052.svs,normal,0,0,High,0
49054.svs,1,test,E0594-G13-P0,phenacetin,594,13,2,dataset/wsi/abnormal/49054.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49054.svs,minimal,1,0,High,1
49056.svs,0,test,E0594-G13-P1,phenacetin,594,13,3,dataset/wsi/normal/49056.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49056.svs,normal,0,0,High,0
49060.svs,1,test,E0594-G13-P1,phenacetin,594,13,5,dataset/wsi/abnormal/49060.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenacetin/Liver/49060.svs,minimal,1,0,High,1
49738.svs,0,test,E0596-G13-P0,bucetin,596,13,1,dataset/wsi/normal/49738.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bucetin/Liver/49738.svs,normal,0,0,High,0
49747.svs,1,test,E0596-G13-P0,bucetin,596,13,4,dataset/wsi/abnormal/49747.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bucetin/Liver/49747.svs,minimal,1,0,High,1
49763.svs,0,test,E0596-G14-P0,bucetin,596,14,4,dataset/wsi/normal/49763.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bucetin/Liver/49763.svs,normal,0,0,High,0
49754.svs,1,test,E0596-G14-P0,bucetin,596,14,1,dataset/wsi/abnormal/49754.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bucetin/Liver/49754.svs,minimal,1,0,High,1
49768.svs,0,test,E0596-G14-P1,bucetin,596,14,5,dataset/wsi/normal/49768.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bucetin/Liver/49768.svs,normal,0,0,High,0
49757.svs,1,test,E0596-G14-P1,bucetin,596,14,2,dataset/wsi/abnormal/49757.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/bucetin/Liver/49757.svs,minimal,1,0,High,1
50628.svs,0,test,E0598-G15-P0,phenylanthranilic acid,598,15,3,dataset/wsi/normal/50628.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenylanthranilic_acid/Liver/50628.svs,normal,0,0,High,0
50624.svs,1,test,E0598-G15-P0,phenylanthranilic acid,598,15,1,dataset/wsi/abnormal/50624.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/phenylanthranilic_acid/Liver/50624.svs,moderate,1,0,High,3
54339.svs,0,test,E0604-G15-P0,cyclosporine A,604,15,1,dataset/wsi/normal/54339.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclosporine_A/Liver/54339.svs,normal,0,0,High,0
54351.svs,1,test,E0604-G15-P0,cyclosporine A,604,15,3,dataset/wsi/abnormal/54351.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclosporine_A/Liver/54351.svs,slight,1,0,High,2
54345.svs,0,test,E0604-G15-P1,cyclosporine A,604,15,2,dataset/wsi/normal/54345.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclosporine_A/Liver/54345.svs,normal,0,0,High,0
54357.svs,1,test,E0604-G15-P1,cyclosporine A,604,15,4,dataset/wsi/abnormal/54357.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclosporine_A/Liver/54357.svs,slight,1,0,High,2
54369.svs,0,test,E0604-G16-P0,cyclosporine A,604,16,1,dataset/wsi/normal/54369.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclosporine_A/Liver/54369.svs,normal,0,0,High,0
54375.svs,1,test,E0604-G16-P0,cyclosporine A,604,16,2,dataset/wsi/abnormal/54375.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclosporine_A/Liver/54375.svs,slight,1,0,High,2
54387.svs,0,test,E0604-G16-P1,cyclosporine A,604,16,4,dataset/wsi/normal/54387.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclosporine_A/Liver/54387.svs,normal,0,0,High,0
54381.svs,1,test,E0604-G16-P1,cyclosporine A,604,16,3,dataset/wsi/abnormal/54381.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclosporine_A/Liver/54381.svs,slight,1,0,High,2
54850.svs,0,test,E0605-G16-P0,cyclosporine A,605,16,1,dataset/wsi/normal/54850.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/cyclosporine_A/Liver/54850.svs,normal,0,0,High,0
