svs_file,label,width,height,AppMag,mpp_x,mpp_y,vendor,n_levels,resize_to_20x,approx_patches_20x
49768.svs,normal,41831,32938,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,20864
50628.svs,normal,43823,28113,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,18639
51461.svs,normal,59759,40816,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,37047
51464.svs,normal,57767,40734,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,35775
52313.svs,normal,61751,38319,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,35909
52317.svs,normal,61751,34908,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,32776
52670.svs,normal,59759,34829,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,31688
52671.svs,normal,57767,41233,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,36225
52807.svs,normal,31871,29880,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,14384
52816.svs,normal,31871,27050,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,13020
52847.svs,normal,39839,33981,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,20460
53040.svs,normal,33863,31296,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,16104
53240.svs,normal,35855,33698,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,18340
53375.svs,normal,61751,43890,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,41211
53415.svs,normal,61751,44639,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,41934
53493.svs,normal,63743,36237,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,34968
53892.svs,normal,31871,33990,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,16368
53898.svs,normal,105575,45937,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,73748
54339.svs,normal,27887,32808,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,13824
54345.svs,normal,29879,29722,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,13456
54369.svs,normal,31871,31154,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,15004
54387.svs,normal,27887,29428,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,12312
54850.svs,normal,33863,28645,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,14652
55179.svs,normal,29879,30290,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,13688
55276.svs,normal,27887,34663,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,14580
55282.svs,normal,31871,37197,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,17980
55323.svs,normal,29879,29255,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,13224
55347.svs,normal,29879,30300,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,13688
55351.svs,normal,27887,28628,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,11988
56641.svs,normal,27887,29178,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,12204
57062.svs,normal,31871,34033,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,16368
57074.svs,normal,31871,31623,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,15252
57268.svs,normal,29879,33870,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,15312
57805.svs,normal,31871,30835,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,14880
57841.svs,normal,33863,27439,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,14124
57846.svs,normal,29879,30699,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,13804
57862.svs,normal,29879,23998,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,10788
57873.svs,normal,31871,27931,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,13516
57919.svs,normal,31871,28828,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,13888
57922.svs,normal,31871,29233,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,14136
57943.svs,normal,29879,28435,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,12876
57949.svs,normal,31871,26640,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,12896
58004.svs,normal,29879,25226,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,11368
58167.svs,normal,31871,30958,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,14880
58197.svs,normal,33863,30872,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,15840
58229.svs,normal,33863,31620,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,16236
5855.svs,normal,101591,45333,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,70092
5862.svs,normal,73703,33063,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,37023
58711.svs,normal,29879,30690,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,13804
58714.svs,normal,31871,31573,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,15252
58726.svs,normal,31871,28912,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,13888
58738.svs,normal,29879,32798,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,14848
58744.svs,normal,29879,33445,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,15080
59146.svs,normal,29879,31829,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,14384
59147.svs,normal,27887,30879,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,12960
59153.svs,normal,29879,32040,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,14500
59170.svs,normal,29879,31512,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,14268
59206.svs,normal,31871,29875,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,14384
59213.svs,normal,31871,34537,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,16616
59218.svs,normal,29879,32456,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,14616
59225.svs,normal,31871,30118,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,14508
59347.svs,normal,47807,29190,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,21204
59349.svs,normal,35855,28540,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,15540
59368.svs,normal,59759,30540,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,27727
59372.svs,normal,37847,30533,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,17493
59374.svs,normal,37847,29119,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,16611
59388.svs,normal,41831,32275,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,20538
59390.svs,normal,41831,32525,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,20701
59400.svs,normal,43823,31357,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,20862
59406.svs,normal,43823,31856,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,21204
59408.svs,normal,41831,27951,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,17767
59409.svs,normal,43823,32355,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,21546
59420.svs,normal,39839,29699,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,17980
59425.svs,normal,67727,31344,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,32208
59427.svs,normal,43823,31357,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,20862
59436.svs,normal,45815,33433,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,23140
59441.svs,normal,61751,31976,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,29884
60062.svs,normal,59759,28682,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,26096
60064.svs,normal,63743,31467,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,30256
60122.svs,normal,63743,30346,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,29264
60144.svs,normal,59759,26840,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,24232
60435.svs,normal,61751,39714,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,37355
60440.svs,normal,59759,37224,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,33785
60469.svs,normal,59759,33362,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,30290
60481.svs,normal,57767,45145,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,39600
60489.svs,normal,61751,39225,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,36873
60521.svs,normal,63743,37682,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,36456
60523.svs,normal,59759,35778,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,32387
60533.svs,normal,57767,37488,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,32850
61234.svs,normal,63743,36630,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,35464
61453.svs,normal,57767,39653,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,34650
61495.svs,normal,59759,40648,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,36814
61510.svs,normal,55775,36662,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,31031
61552.svs,normal,59759,32417,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,29358
61589.svs,normal,53783,32093,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,26250
6249.svs,normal,89639,40442,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,54950
62662.svs,normal,61751,26343,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,24582
62667.svs,normal,59759,25264,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,22834
62709.svs,normal,63743,23514,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,22568
62712.svs,normal,61751,23599,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,22172
62842.svs,normal,67727,35981,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,36960
62883.svs,normal,75695,32645,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,37465
62889.svs,normal,73703,32647,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,36449
63406.svs,normal,67727,34001,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,34848
63454.svs,normal,51791,28188,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,22220
63458.svs,normal,53783,31675,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,25830
6358.svs,normal,105575,45329,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,72924
6361.svs,normal,65735,30911,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,30720
63740.svs,normal,51791,35255,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,27674
63744.svs,normal,53783,29431,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,23940
63836.svs,normal,57767,35746,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,31275
63923.svs,normal,51791,34589,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,27270
64586.svs,normal,57767,32336,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,28350
65124.svs,normal,59759,35243,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,31921
6528.svs,normal,89639,45348,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,61950
6531.svs,normal,79679,37629,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,45406
6533.svs,normal,69719,33984,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,35904
65345.svs,normal,71711,34064,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,37240
65379.svs,normal,79679,36632,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,44473
65391.svs,normal,71711,38220,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,41720
6541.svs,normal,67727,31907,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,32736
6542.svs,normal,105575,45329,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,72924
65611.svs,normal,75695,38549,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,44250
65619.svs,normal,77687,34554,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,40602
65634.svs,normal,67727,35315,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,36168
65670.svs,normal,71711,36643,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,40040
65690.svs,normal,75695,33727,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,38645
65694.svs,normal,71711,38720,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,42280
65753.svs,normal,75695,38549,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,44250
66247.svs,normal,101591,46295,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,71280
66267.svs,normal,77687,38010,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,44844
66292.svs,normal,101591,46295,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,71280
66473.svs,normal,73703,37966,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,42476
66535.svs,normal,75695,40960,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,47200
66668.svs,normal,75695,37135,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,42775
66776.svs,normal,71711,38637,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,42000
66835.svs,normal,71711,39218,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,42840
67004.svs,normal,75695,35778,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,41005
67068.svs,normal,85655,37271,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,48430
67073.svs,normal,75695,33920,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,38940
67120.svs,normal,91631,37219,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,51765
67125.svs,normal,81671,37003,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,45936
67139.svs,normal,91631,37125,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,51765
67244.svs,normal,75695,36386,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,41890
67255.svs,normal,77687,40542,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,47874
70104.svs,normal,39839,35667,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,21545
70386.svs,normal,65735,45308,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,45056
70387.svs,normal,71711,46305,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,50400
70450.svs,normal,59759,43350,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,39377
70462.svs,normal,69719,43810,20,0.49619999999999997,0.49619999999999997,aperio,4,1.0,46512
70535.svs,normal,43823,42083,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,28044
70551.svs,normal,43823,42582,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,28386
70556.svs,normal,45815,41166,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,28480
70571.svs,normal,41831,39758,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,25265
70594.svs,normal,39839,34273,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,20615
70616.svs,normal,53783,31842,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,26040
70756.svs,normal,43823,38508,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,25650
70974.svs,normal,79679,40540,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,49138
70998.svs,normal,49799,43871,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,33174
71035.svs,normal,39839,45581,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,27590
71067.svs,normal,67727,36314,20,0.49159999999999998,0.49159999999999998,aperio,4,1.0,37224
71073.svs,normal,63743,34408,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,33232
71361.svs,normal,41831,44248,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,28036
7751.svs,normal,57767,30506,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,26775
8047.svs,normal,59759,23456,20,0.49619999999999997,0.49619999999999997,aperio,3,1.0,21203
8304.svs,normal,51791,28519,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,22422
8321.svs,normal,59759,30837,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,27960
8323.svs,normal,53783,41155,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,33600
8352.svs,normal,63743,35738,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,34472
8354.svs,normal,59759,34995,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,31688
8359.svs,normal,57767,40154,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,35100
8421.svs,normal,55775,32255,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,27125
8746.svs,normal,59759,32418,20,0.49159999999999998,0.49159999999999998,aperio,3,1.0,29358
